376500096	Agree	376500095
601900073	Agree	601900072
674600082	Agree	674600081
147600003	Agree	147600002
691000076	Agree	691000075
116200133	Agree	116200132
691000019	Agree	691000018
58800167	Agree	58800165
619200141	Agree	619200138
116200078	Agree	116200076
111100014	Agree	111100013
348200070	Agree	348200066
116200049	Agree	116200048
729300117	Agree	729300116
674900091	Agree	674900090
348200352	Agree	348200351
729300360	Agree	729300359
314000023	Agree	314000022
691000127	Agree	691000126
691000039	Agree	691000038
175800037	Agree	175800036
458000033	Agree	458000030
120600133	Agree	120600131
675000034	Agree	675000032
656100044	Agree	656100043
729300271	Agree	729300270
116200143	Agree	116200141
706300037	Agree	706300035
321100032	Agree	321100031
616900119	Agree	616900104
688300138	Agree	688300137
245300003	Agree	245300002
116200148	Agree	116200147
116200109	Agree	116200108
147600085	Agree	147600083
348200377	Agree	348200376
781200010	Agree	781200009
342600008	Agree	342600007
458000053	Agree	458000048
646800042	Agree	646800041
688300108	Agree	688300092
711200031	Agree	711200030
20100021	Agree	20100001
674900154	Agree	674900153
120600071	Agree	120600070
239600070	Agree	239600069
674600089	Agree	674600040
616900124	Agree	616900122
674600058	Agree	674600057
111100058	Agree	111100057
144500035	Agree	144500034
674700048	Agree	674700047
675000036	Agree	675000035
458000087	Agree	458000086
116200003	Agree	116200002
314000008	Agree	314000007
116200084	Agree	116200072
729300340	Agree	729300338
58800117	Agree	58800115
729300037	Agree	729300036
688300139	Agree	688300138
58800244	Agree	58800243
111100121	Agree	111100120
458000026	Agree	458000025
236000025	Agree	236000024
711200037	Agree	711200036
458000065	Agree	458000063
20100064	Agree	20100001
120600101	Agree	120600100
376500023	Agree	376500022
674600087	Agree	674600079
314000055	Agree	314000053
730700032	Agree	730700029
691000095	Agree	691000094
458000016	Agree	458000011
147600145	Agree	147600144
612000082	Agree	612000081
729300112	Agree	729300109
111100057	Agree	111100056
168400028	Agree	168400027
120600116	Agree	120600115
20100023	Agree	20100001
648900023	Agree	648900018
752700009	Agree	752700008
20100031	Agree	20100001
116200059	Agree	116200056
116200027	Agree	116200025
674900134	Agree	674900133
376500091	Agree	376500090
168400013	Agree	168400012
458000074	Agree	458000073
781200026	Agree	781200025
675000051	Agree	675000049
675000021	Agree	675000020
781200058	Agree	781200057
729300163	Agree	729300160
236000032	Agree	236000029
200500073	Agree	200500072
729300287	Agree	729300285
550700022	Agree	550700021
271700074	Agree	271700073
648900055	Agree	648900054
649500069	Agree	649500068
376500063	Agree	376500061
116200145	Agree	116200143
144500231	Agree	144500230
691000030	Agree	691000029
348200040	Agree	348200038
656100024	Agree	656100023
781200032	Agree	781200031
706300089	Agree	706300088
674600010	Agree	674600009
271700060	Agree	271700059
111100010	Agree	111100001
16600010	Agree	16600001
58800002	Agree	58800001
674900072	Agree	674900071
348200329	Agree	348200328
175800011	Agree	175800010
144500265	Agree	144500262
111100082	Agree	111100081
200500070	Agree	200500068
376500008	Agree	376500003
348200056	Agree	348200055
290900025	Agree	290900024
168400014	Agree	168400013
239600041	Agree	239600039
120600073	Agree	120600072
271700061	Agree	271700060
674700057	Agree	674700056
236000012	Agree	236000011
20100060	Agree	20100001
120600143	Agree	120600142
147600101	Agree	147600034
144500030	Agree	144500029
729300205	Agree	729300194
688300060	Agree	688300054
691000152	Agree	691000151
674700073	Agree	674700068
147600086	Agree	147600085
550700048	Agree	550700047
729300438	Agree	729300437
688300076	Agree	688300075
290900016	Agree	290900014
648900048	Agree	648900047
458000005	Agree	458000002
458000052	Agree	458000051
729300444	Agree	729300443
674600007	Agree	674600005
619200129	Agree	619200128
168400049	Agree	168400048
144500005	Agree	144500003
706300057	Agree	706300056
20100175	Agree	20100174
58800365	Agree	58800325
348200109	Agree	348200108
116200043	Agree	116200042
458000093	Agree	458000092
348200358	Agree	348200357
236000043	Agree	236000042
120600035	Agree	120600034
376500101	Agree	376500100
691000109	Agree	691000093
120600070	Agree	120600068
348200104	Agree	348200090
674900052	Agree	674900051
280100008	Agree	280100007
314000025	Agree	314000024
619200101	Agree	619200100
147600005	Agree	147600004
20100065	Agree	20100001
619200025	Agree	619200024
111100078	Agree	111100076
314000033	Agree	314000032
752700032	Agree	752700029
619200130	Agree	619200128
458000008	Agree	458000005
348200171	Agree	348200154
674900160	Agree	674900159
691000134	Agree	691000133
688300058	Agree	688300046
729300070	Agree	729300048
458000062	Agree	458000061
729300138	Agree	729300137
239600027	Agree	239600024
616900009	Agree	616900004
376500051	Agree	376500050
729300352	Agree	729300351
706300086	Agree	706300085
168400036	Agree	168400035
236000024	Agree	236000023
691000040	Agree	691000032
280100061	Agree	280100060
688300051	Agree	688300049
111100180	Agree	111100174
313600078	Agree	313600075
58800263	Agree	58800258
616900072	Agree	616900066
674900040	Agree	674900039
674900108	Agree	674900107
729300085	Agree	729300082
656100116	Agree	656100111
313600065	Agree	313600063
116200054	Agree	116200052
348200071	Agree	348200067
280100022	Agree	280100021
