760200047	Agree	760200043
784000008	Agree	784000007
17300015	Agree	17300001
440000349	Agree	440000348
760500007	Agree	760500006
645500021	Agree	645500020
196500029	Agree	196500028
440000284	Agree	440000283
645500069	Agree	645500068
154300033	Agree	154300031
76400199	Agree	76400197
33900072	Agree	33900001
778000008	Agree	778000007
68200010	Agree	68200009
391500008	Agree	391500001
440000117	Agree	440000115
344900024	Agree	344900023
68200050	Agree	68200049
154300036	Agree	154300035
675300066	Agree	675300065
760200046	Agree	760200045
4900100	Agree	4900099
440000081	Agree	440000079
113100101	Agree	113100085
485100061	Agree	485100060
391500002	Agree	391500001
296700018	Agree	296700017
537600019	Agree	537600017
76400194	Agree	76400191
581700028	Agree	581700024
427100019	Agree	427100016
440000377	Agree	440000375
113100012	Agree	113100011
645500026	Agree	645500025
537600013	Agree	537600012
440000269	Agree	440000268
645500070	Agree	645500069
154300071	Agree	154300070
285900004	Agree	285900002
485100017	Agree	485100016
107300003	Agree	107300001
760200093	Agree	760200092
196500020	Agree	196500019
485100058	Agree	485100057
302900020	Agree	302900001
440000250	Agree	440000249
235700035	Agree	235700034
154300107	Agree	154300106
736400028	Agree	736400027
235700005	Agree	235700004
440000022	Agree	440000019
29600015	Agree	29600001
296700012	Agree	296700011
778000147	Agree	778000136
124600003	Agree	124600002
391500007	Agree	391500006
750700053	Agree	750700045
675300147	Agree	675300146
784000031	Agree	784000030
672800010	Agree	672800009
54600196	Agree	54600195
154300177	Agree	154300176
440000025	Agree	440000023
760500031	Agree	760500030
440000342	Agree	440000341
672800063	Agree	672800062
29600049	Agree	29600001
68200021	Agree	68200020
54600040	Agree	54600039
750700006	Agree	750700005
241700035	Agree	241700034
54600055	Agree	54600054
302900041	Agree	302900040
68200063	Agree	68200062
33900040	Agree	33900001
672800080	Agree	672800079
17300009	Agree	17300001
152100023	Agree	152100021
113100044	Agree	113100043
440000112	Agree	440000111
581700010	Agree	581700009
675300072	Agree	675300071
427100042	Agree	427100041
760200121	Agree	760200120
154300002	Agree	154300001
581700004	Agree	581700003
154300141	Agree	154300140
153400034	Agree	153400033
4800008	Agree	4800007
153400011	Agree	153400010
153400031	Agree	153400001
440000077	Agree	440000076
645500023	Agree	645500022
54600070	Agree	54600069
645500043	Agree	645500042
760500028	Agree	760500027
154300138	Agree	154300137
440000302	Agree	440000301
17300034	Agree	17300001
581700045	Agree	581700041
4900076	Agree	4900074
784000023	Agree	784000022
54600176	Agree	54600175
736400033	Agree	736400031
54600048	Agree	54600032
675300145	Agree	675300144
675300120	Agree	675300118
760200049	Agree	760200048
440000078	Agree	440000076
645500072	Agree	645500071
296700019	Agree	296700018
113100089	Agree	113100087
4800015	Agree	4800013
675300125	Agree	675300124
154300100	Agree	154300099
440000223	Agree	440000221
778000018	Agree	778000017
152100013	Agree	152100012
485100030	Agree	485100028
402100017	Agree	402100016
440000225	Agree	440000224
54600229	Agree	54600228
760200012	Agree	760200009
344900021	Agree	344900020
76400037	Agree	76400036
33900074	Agree	33900001
427100028	Agree	427100019
107600006	Agree	107600005
440000368	Agree	440000367
750700060	Agree	750700059
440000116	Agree	440000114
302900002	Agree	302900001
76400034	Agree	76400024
778000073	Agree	778000072
760500025	Agree	760500023
17300048	Agree	17300047
672800006	Agree	672800005
196500039	Agree	196500038
154300142	Agree	154300141
778000006	Agree	778000005
241700033	Agree	241700032
153400030	Agree	153400029
76400047	Agree	76400037
677700010	Agree	677700009
675300092	Agree	675300091
107300014	Agree	107300012
471200007	Agree	471200001
113100033	Agree	113100032
124600025	Agree	124600024
344900020	Agree	344900019
760200086	Agree	760200084
107600002	Agree	107600001
4900074	Agree	4900073
154300097	Agree	154300096
113100082	Agree	113100081
12200024	Agree	12200023
440000330	Agree	440000323
440000008	Agree	440000005
29600098	Agree	29600097
68200059	Agree	68200058
760200103	Agree	760200102
154300070	Agree	154300068
302900034	Agree	302900033
4800049	Agree	4800048
29600087	Agree	29600086
672800015	Agree	672800014
113100108	Agree	113100107
784000019	Agree	784000018
241700021	Agree	241700020
54600284	Agree	54600283
760500042	Agree	760500041
672800038	Agree	672800037
760200055	Agree	760200054
4900055	Agree	4900012
471200003	Agree	471200002
427100009	Agree	427100008
33900032	Agree	33900001
29600073	Agree	29600072
478600010	Agree	478600009
29600099	Agree	29600098
402100014	Agree	402100013
4800046	Agree	4800045
760500030	Agree	760500029
76400077	Agree	76400069
302900019	Agree	302900015
440000075	Agree	440000074
675300113	Agree	675300112
76400125	Agree	76400122
672800073	Agree	672800071
760200058	Agree	760200057
778000032	Agree	778000015
154300078	Agree	154300075
29600050	Agree	29600001
440000252	Agree	440000251
485100022	Agree	485100021
152100017	Agree	152100016
33900024	Agree	33900001
4900054	Agree	4900053
402100013	Agree	402100012
440000069	Agree	440000068
675300152	Agree	675300151
581700005	Agree	581700004
113100010	Agree	113100009
76400191	Agree	76400186
760200076	Agree	760200075
113100079	Agree	113100078
672800025	Agree	672800015
17300038	Agree	17300001
4800009	Agree	4800008
196500033	Agree	196500032
760200009	Agree	760200005
440000118	Agree	440000015
760200082	Agree	760200081
440000091	Agree	440000088
154300128	Agree	154300127
760200069	Agree	760200068
760500016	Agree	760500015
672800075	Agree	672800074
440000364	Agree	440000363
440000387	Agree	440000015
33900052	Agree	33900001
440000357	Agree	440000356
440000026	Agree	440000025
29600042	Agree	29600001
54600223	Agree	54600222
440000101	Agree	440000100
33900037	Agree	33900001
302900018	Agree	302900017
29600002	Agree	29600001
440000073	Agree	440000072
107300008	Agree	107300006
402100004	Agree	402100003
440000299	Agree	440000298
65700016	Agree	65700013
54600222	Agree	54600221
54600285	Agree	54600284
107300002	Agree	107300001
302900025	Agree	302900024
440000084	Agree	440000082
196500023	Agree	196500022
124600019	Agree	124600018
29600060	Agree	29600001
760200008	Agree	760200007
33900023	Agree	33900001
440000095	Agree	440000094
760200105	Agree	760200104
68200043	Agree	68200029
440000029	Agree	440000028
76400068	Agree	76400065
391500013	Agree	391500012
672800007	Agree	672800006
736400066	Agree	736400065
302900014	Agree	302900008
645500034	Agree	645500032
154300080	Agree	154300079
29600027	Agree	29600001
581700017	Agree	581700016
154300170	Agree	154300169
440000047	Agree	440000046
154300108	Agree	154300106
76400132	Agree	76400131
29600035	Agree	29600001
760200101	Agree	760200100
241700041	Agree	241700040
196500060	Agree	196500044
29600103	Agree	29600099
645500015	Agree	645500014
391500011	Agree	391500010
76400157	Agree	76400156
152100018	Agree	152100017
760200048	Agree	760200047
154300112	Agree	154300110
760500037	Agree	760500036
675300061	Agree	675300060
154300148	Agree	154300143
344900013	Agree	344900012
672800024	Agree	672800023
241700069	Agree	241700068
235700019	Agree	235700018
760200081	Agree	760200080
76400195	Agree	76400192
29600088	Agree	29600087
33900011	Agree	33900001
241700031	Agree	241700015
760200088	Agree	760200087
440000068	Agree	440000067
124600015	Agree	124600014
675300131	Agree	675300126
302900024	Agree	302900023
760500018	Agree	760500017
17300029	Agree	17300001
677700011	Agree	677700010
581700044	Agree	581700043
33900064	Agree	33900001
68200025	Agree	68200024
581700029	Agree	581700022
302900017	Agree	302900014
675300049	Agree	675300046
440000224	Agree	440000223
154300122	Agree	154300110
241700002	Agree	241700001
29600021	Agree	29600001
5200021	Agree	5200001
440000196	Agree	440000195
485100051	Agree	485100046
153400019	Agree	153400018
440000318	Agree	440000317
677700002	Agree	677700001
196500031	Agree	196500030
675300095	Agree	675300094
736400044	Agree	736400031
154300125	Agree	154300121
54600127	Agree	54600126
154300146	Agree	154300144
154300121	Agree	154300120
440000009	Agree	440000008
485100049	Agree	485100046
736400031	Agree	736400030
440000121	Agree	440000118
440000169	Agree	440000168
54600169	Agree	54600168
736400063	Agree	736400062
154300150	Agree	154300149
12200003	Agree	12200001
29600080	Agree	29600005
736400026	Agree	736400025
124600021	Agree	124600020
29600029	Agree	29600001
17300020	Agree	17300001
54600063	Agree	54600062
17300076	Agree	17300071
440000266	Agree	440000264
241700056	Agree	241700055
742700009	Agree	742700008
440000276	Agree	440000275
760200051	Agree	760200050
54600091	Agree	54600090
440000341	Agree	440000340
760500013	Agree	760500012
440000331	Agree	440000330
672800009	Agree	672800007
760500036	Agree	760500034
54600151	Agree	54600150
672800011	Agree	672800010
677700003	Agree	677700001
672800070	Agree	672800067
54600017	Agree	54600015
677700061	Agree	677700060
196500017	Agree	196500015
107600004	Agree	107600003
440000367	Agree	440000366
113100003	Agree	113100002
76400130	Agree	76400125
675300041	Agree	675300040
760200090	Agree	760200089
440000105	Agree	440000104
29600101	Agree	29600100
672800055	Agree	672800054
760200114	Agree	760200113
391500004	Agree	391500003
113100114	Agree	113100113
672800018	Agree	672800015
153400021	Agree	153400020
402100019	Agree	402100018
778000029	Agree	778000028
675300124	Agree	675300123
76400115	Agree	76400114
296700014	Agree	296700013
17300025	Agree	17300001
29600020	Agree	29600001
645500013	Agree	645500012
12200015	Agree	12200001
440000257	Agree	440000255
760200075	Agree	760200074
581700046	Agree	581700045
241700010	Agree	241700009
241700011	Agree	241700009
440000103	Agree	440000102
33900046	Agree	33900001
778000074	Agree	778000072
760200060	Agree	760200059
784000038	Agree	784000037
736400047	Agree	736400046
29600096	Agree	29600093
54600032	Agree	54600031
17300061	Agree	17300060
760200098	Agree	760200097
196500021	Agree	196500020
241700032	Agree	241700029
113100028	Agree	113100027
778000145	Agree	778000144
672800005	Agree	672800004
154300113	Agree	154300112
235700006	Agree	235700005
54600134	Agree	54600133
736400013	Agree	736400012
29600028	Agree	29600001
402100002	Agree	402100001
76400197	Agree	76400196
153400029	Agree	153400028
760500032	Agree	760500031
68200018	Agree	68200015
76400072	Agree	76400068
760200120	Agree	760200119
440000083	Agree	440000081
440000104	Agree	440000097
154300156	Agree	154300155
107300005	Agree	107300004
81700027	Agree	81700026
4900077	Agree	4900076
672800052	Agree	672800051
241700008	Agree	241700007
672800013	Agree	672800012
54600045	Agree	54600044
5200025	Agree	5200024
154300120	Agree	154300118
