581100111	Disagree	581100093
291500002	Disagree	291500001
690300112	Disagree	690300105
3400091	Disagree	3400001
664600156	Disagree	664600154
24600035	Disagree	24600001
113500078	Disagree	113500001
258300306	Disagree	258300305
291500260	Disagree	291500250
258300337	Disagree	258300331
372300161	Disagree	372300159
664600199	Disagree	664600197
271800152	Disagree	271800143
649300025	Disagree	649300023
690300117	Disagree	690300116
258300057	Disagree	258300050
291500154	Disagree	291500151
128100547	Disagree	128100543
291500360	Disagree	291500350
678400029	Disagree	678400027
128100518	Disagree	128100517
459100073	Disagree	459100072
664600100	Disagree	664600098
664600005	Disagree	664600004
581100127	Disagree	581100126
258300133	Disagree	258300132
291500098	Disagree	291500097
128100601	Disagree	128100598
128100220	Disagree	128100211
664600328	Disagree	664600327
3400143	Disagree	3400142
95100018	Disagree	95100017
438100028	Disagree	438100002
291500219	Disagree	291500213
459100091	Disagree	459100085
581100055	Disagree	581100054
78800117	Disagree	78800116
374500105	Disagree	374500101
438100111	Disagree	438100107
128100040	Disagree	128100036
438100160	Disagree	438100159
649300267	Disagree	649300266
690300136	Disagree	690300135
329600009	Disagree	329600008
649300234	Disagree	649300233
258300140	Disagree	258300135
690300049	Disagree	690300045
291500450	Disagree	291500447
497400121	Disagree	497400119
438100006	Disagree	438100004
753700157	Disagree	753700156
690300101	Disagree	690300094
271800238	Disagree	271800223
547400011	Disagree	547400010
435000063	Disagree	435000060
3400033	Disagree	3400001
78800053	Disagree	78800049
258300497	Disagree	258300493
435000058	Disagree	435000057
547400119	Disagree	547400001
753700088	Disagree	753700054
258300466	Disagree	258300465
581100155	Disagree	581100154
581100018	Disagree	581100016
753700153	Disagree	753700152
311400173	Disagree	311400169
612400099	Disagree	612400095
128100338	Disagree	128100326
547400035	Disagree	547400032
459100120	Disagree	459100118
753700002	Disagree	753700001
497400187	Disagree	497400186
664600143	Disagree	664600138
278400034	Disagree	278400032
128100252	Disagree	128100247
78800036	Disagree	78800033
291500409	Disagree	291500401
362100039	Disagree	362100038
438100044	Disagree	438100041
362100137	Disagree	362100136
291500354	Disagree	291500352
372300134	Disagree	372300130
649300159	Disagree	649300158
311400012	Disagree	311400007
271800134	Disagree	271800133
291500195	Disagree	291500193
649300176	Disagree	649300175
291500413	Disagree	291500408
497400190	Disagree	497400181
438100198	Disagree	438100180
128100045	Disagree	128100043
664600257	Disagree	664600256
329600028	Disagree	329600027
759400063	Disagree	759400061
664600288	Disagree	664600281
128100305	Disagree	128100304
258300215	Disagree	258300212
612400126	Disagree	612400125
438100082	Disagree	438100079
372300065	Disagree	372300064
291500303	Disagree	291500301
547400050	Disagree	547400048
372300114	Disagree	372300098
435000170	Disagree	435000169
581100223	Disagree	581100222
717300050	Disagree	717300047
278400002	Disagree	278400001
3400042	Disagree	3400001
128100433	Disagree	128100430
690300186	Disagree	690300185
3400181	Disagree	3400172
649300170	Disagree	649300169
435000009	Disagree	435000007
291500435	Disagree	291500424
459100084	Disagree	459100082
311400124	Disagree	311400121
664600007	Disagree	664600006
78800050	Disagree	78800049
258300170	Disagree	258300166
660000023	Disagree	660000022
271800101	Disagree	271800097
278400009	Disagree	278400005
374500014	Disagree	374500006
291500400	Disagree	291500388
296800048	Disagree	296800047
128100011	Disagree	128100010
128100188	Disagree	128100166
581100211	Disagree	581100210
547400140	Disagree	547400139
258300024	Disagree	258300008
258300029	Disagree	258300001
