686100146	Agree	686100145
774800170	Agree	774800165
632300024	Agree	632300023
356300049	Agree	356300047
238000016	Agree	238000001
327700145	Agree	327700144
552100044	Agree	552100043
720300023	Agree	720300022
371100059	Agree	371100058
552100049	Agree	552100040
242600057	Agree	242600054
774800582	Agree	774800581
720300061	Agree	720300059
525400042	Agree	525400041
327700129	Agree	327700114
536500124	Agree	536500122
300000249	Agree	300000246
300000141	Agree	300000139
356300041	Agree	356300040
525400017	Agree	525400016
20700076	Agree	20700001
528900050	Agree	528900049
379100298	Agree	379100295
758000047	Agree	758000045
642100100	Agree	642100096
318700125	Agree	318700116
654800136	Agree	654800131
234400084	Agree	234400080
371100021	Agree	371100020
20000068	Agree	20000062
774800019	Agree	774800018
290200061	Agree	290200060
327700233	Agree	327700232
536500077	Agree	536500074
20000029	Agree	20000026
379100151	Agree	379100150
645900135	Agree	645900131
318700165	Agree	318700164
774800550	Agree	774800001
20700084	Agree	20700001
20700118	Agree	20700001
73100064	Agree	73100060
503400019	Agree	503400018
528900003	Agree	528900002
379100126	Agree	379100125
686100036	Agree	686100035
73100452	Agree	73100443
379100070	Agree	379100060
597800020	Agree	597800014
130500056	Agree	130500055
379100149	Agree	379100147
290200015	Agree	290200014
686100038	Agree	686100037
720300003	Agree	720300002
673700075	Agree	673700073
20700165	Agree	20700001
632300030	Agree	632300029
525400074	Agree	525400073
300000151	Agree	300000150
356300100	Agree	356300099
379100338	Agree	379100328
100000016	Agree	100000015
451400019	Agree	451400018
327700185	Agree	327700183
597800026	Agree	597800025
686100097	Agree	686100096
598300003	Agree	598300002
645900140	Agree	645900138
686100032	Agree	686100030
303700198	Agree	303700180
452900077	Agree	452900070
774800312	Agree	774800311
642100233	Agree	642100229
300000324	Agree	300000316
720300043	Agree	720300034
660500018	Agree	660500010
503400142	Agree	503400141
528900008	Agree	528900007
379100445	Agree	379100444
597800019	Agree	597800015
451400053	Agree	451400048
686100049	Agree	686100046
774800041	Agree	774800040
758000203	Agree	758000202
20000028	Agree	20000027
130500176	Agree	130500169
73100465	Agree	73100464
379100148	Agree	379100144
720300079	Agree	720300078
379100174	Agree	379100172
130500009	Agree	130500007
774800060	Agree	774800055
525400014	Agree	525400012
73100113	Agree	73100110
